Id,DR,Codigo_Unidade,Nome_Unidade,Cod_Sistec,CNPJ,Polo,Unidades_Operacionais,Cat_Unid_Operacionais,Responsavel,Tel_Resp,Email_Resp,Chave_Imovel_DR,Nome_TipoUnidade,Cod_TipoUnidade,Endereco_Numero,Endereco_Logradouro,Endereco_Complemento,Endereco_CEP,Endereco_Bairro,Endereco_Cidade,Endereco_UF,Endereco_Vinculo,Data_Ocorrencia,Versao,MesAnoApuracao,Regional,Ativo
63072,PE,27,SENAC- POSTO AVANÇADO DE SERRA TALHADA,30865,3485324000821,1,1,0,CANDICE ELLEN SANTOS TEIXEIRA,8739292350,CANDICETEIXEIRA@PE.SENAC.BR,27,fixa,1,911,PRAÇA NOSSA SENHORA DA PENHA,NULL,50000000,CENTRO,SERRA TALHADA,NULL,3,2022-02-08 05:05:11.217,121,02/2022,"PE  ",1
63073,PE,32,SENAC - FACULDADE SENAC PERNAMBUCO,44023,3485324000740,1,4,0,CARLOS FERNANDO DE ARAÚJO CALADO,8134136667,CARLOSCALADO@PE.SENAC.BR,14,fixa,1,57,RUA MARQUES DO POMBAL,NULL,50100170,SANTO AMARO,RECIFE,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"PE  ",1
63077,PE,36,SENAC - CENTRO EDUCACIONAL DE TECNOLOGIAS INTEGRADAS E INOVAÇÃO-CETII,48206,3485324002107,1,1,0,GUIOMAR ALBUQUERQUE BARBOSA,8134136655,GUIOMARALBUQUERQUE@PE.SENAC.BR,14,fixa,1,57,RUA MARQUES DO POMBAL,NULL,50100170,SANTO AMARO,RECIFE,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"PE  ",1
63078,PE,37,SENAC - UNIDADE DE PROJETOS ESTRATÉGICOS,4316,3485324000155,1,1,0,MARIA GORETTI GOMES,34136610,MARIAGORETTI@PE.SENAC.BR,14,fixa,1,57,RUA MARQUES DO POMBAL,NULL,50100170,SANTO AMARO,RECIFE,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"PE  ",1
63806,RS,6,SENAC - CAXIAS DO SUL,12307,3422707002209,1,1,0,MARCUS LUBISCO GUAZZELLI,5135903060,MLGUAZZELLI@SENACRS.COM.BR,600,fixa,1,3638,AV JULIO DE CASTILHOS,NULL,95010002,CINQUENTENÁRIO,CAXIAS DO SUL,NULL,2,2022-02-09 05:04:55.037,122,02/2022,"RS  ",1
63807,RS,7,SENAC - PELOTAS,13059,3422707003019,1,1,0,MARIANGELA ITURRIET DA SILVA,5322588890,MISILVA@SENACRS.COM.BR,700,fixa,1,901,RUA DOM PEDRO II,NULL,96010300,CENTRO,PELOTAS,NULL,2,2022-02-09 05:04:55.037,122,02/2022,"RS  ",1
63808,RS,8,SENAC - RIO GRANDE,2544,3422707003523,1,1,0,TIAGO BUCHERT RADMANN,5332312355,TBRADMANN@SENACRS.COM.BR,800,fixa,1,299,AV PRESIDENTE VARGAS,NULL,96202336,VILA JUNCÃO,RIO GRANDE,NULL,1,2022-02-09 05:04:55.037,122,02/2022,"RS  ",1
63809,RS,9,"SENAC - URUGUAIANA ",13060,3422707003442,1,1,0,VALESKA BERMAN MACHADO,5534123838,VBMACHADO@SENACRS.COM.BR,900,fixa,1,0,TRAV CESAR CUNHA 0 ESQ OSVALDO CRUZ,NULL,97510120,CENTRO,URUGUAIANA,NULL,2,2022-02-09 05:04:55.037,122,02/2022,"RS  ",1
63810,RS,11,SENAC - SANTA MARIA,13058,3422707005062,1,1,0,ADRIANO DOMINGUES SANTOLI,5532252121,ADSANTOLIN@SENACRS.COM.BR,1100,fixa,1,60,RUA PROFESSOR BRAGA,NULL,97015530,CENTRO,SANTA MARIA,NULL,2,2022-02-09 05:04:55.037,122,02/2022,"RS  ",1
61353,PI,1424,"SENAC - CEP JOSÉ ALVES DO NASCIMENTO ",12280,3778391000320,0,1,0,ANA VÍVIA FALCÃO DO CARMO VELOSO,8935211186,ANAVIVIA@PI.SENAC.BR,209,fixa,1,0,RUA GONCALVES FILHO,NULL,64800490,TIBERAO,FLORIANO,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61354,PI,1426,SENAC - CEP GASPARINO FERREIRA DOS SANTOS,12279,3778391000591,0,1,0,ALOANA DE ARAÚJO GOMES NEGREIROS,8935821800,ALOANA@PI.SENAC.BR,208,fixa,1,1333,RUA CAPITAO NEWTON RUBEM,NULL,64770000,ALDEIA,SAO RAIMUNDO NONATO,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61355,PI,1428,SENAC - CEP MIGUEL SADY,14510,3778391000249,1,1,0,MARINA ISRAEL MARQUES,8632289506,MARINA@PI.SENAC.BR,233,fixa,1,1111,AVENIDA CAMPOS SALES,NULL,64000300,CENTRO,TERESINA,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61356,PI,1432,SENAC - SEVERINO RAMOS BRASIL,12281,3778391001644,0,1,0,GLAUCO HENRIQUE BEZERRA DE OLIVEIRA,8632289612,GLAUCOBEZERRA@PI.SENAC.BR,233,fixa,1,1111,AVENIDA CAMPOS SALES,NULL,64000300,CENTRO,TERESINA,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61357,PI,3298,SENAC - CEP JOSÉ ALMIR DE SÁ,13314,3778391000672,0,1,0,JANAINA MORAES DA SILVA,8934222941,JANAINAMORAES@PI.SENAC.BR,5049,fixa,1,570,RUA MARCOS PARENTE,NULL,64600000,CENTRO,PICOS,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61359,PI,3908,SENAC - CEP ANTONIO FERREIRA CAVALCANTE,43789,3778391001130,0,1,0,REGINA DE SOUSA RAMOS PAULINO,8935621889,REGINA@PI.SENAC.BR,5652,fixa,1,0,RUA DR. RAIMUNDO SANTOS,NULL,64900000,AEROPORTO,BOM JESUS,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61360,PI,3950,SENAC - CEP AUDIR LAGES,44968,3778391001300,0,1,0,SAMARITANA SARAIVA DE SOUSA LOPES,8632289526,SAMARITANA@PI.SENAC.BR,5693,fixa,1,0,QUADRA 110,NULL,64025265,PARQUE PIAUI,TERESINA,NULL,3,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61361,PI,3967,SENAC - CEP JOSÉ OSÓRIO PIRES DA MOTA,44969,3778391001482,0,1,0,REGINA DE SOUSA RAMOS PAULINO,8632421200,REGINA@PI.SENAC.BR,5704,fixa,1,0,AVENIDA JUSCELINO KUBISTCHECK,NULL,64100000,MATADOURO,BARRAS,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61362,PI,3972,SENAC - CEP GOVERNADOR ANTONIO DE ALMENDRA FREITAS NETO,45422,3778391001563,0,1,0,DALYNE MARIA ALVES FARIAS NUNES,8632641494,DALYNE@PI.SENAC.BR,5805,fixa,1,0,RUA GOVERNADOR PETRONIO PORTELA,NULL,64110000,CENTRO,JOSE DE FREITAS,NULL,3,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61363,PI,3975,SENAC - CEP FLORENTINO ALVES VERAS NETO,46418,3778391000400,0,1,0,ANA FLÁVIA MELO CARDOSO,8633223487,ANAFLAVIA@PI.SENAC.BR,5905,fixa,1,5845,AVENIDA LEONARDO DE CARVALHO CASTELO BRANCO,NULL,64206260,SÃO JUDAS TADEU,PARNAIBA,NULL,2,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
61364,PI,3976,SENAC - CENTRO DE IDIOMAS GOVERNADOR HUGO NAPOLEÃO,42459,3778391001059,0,1,0,CINARA SOARES AMORIM OLIVEIRA,8632289535,CINARASOARES@PI.SENAC.BR,5906,fixa,1,513,AVENIDA RAUL LOPES,NULL,64046010,NOIVOS,TERESINA,NULL,3,2022-02-04 05:05:32.523,117,02/2022,"PI  ",1
62528,PR,1,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CURITIBA CENTRO,739,03541088000813,1,1,0,MARCO ANTONIO DE OLIVEIRA BISS,4132194700,CURITIBACENTRO@PR.SENAC.BR,1,fixa,1,750,RUA  ANDRE DE BARROS,NULL,80010080,CENTRO,CURITIBA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62529,PR,2,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE LONDRINA CENTRO,2347,03541088001704,1,1,0,AMANDA MARCONI,4335725500,LONDRINA@PR.SENAC.BR,2,fixa,1,894,RUA RAPOSO TAVARES,NULL,86010580,CENTRO,LONDRINA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62530,PR,3,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE MARINGA,2345,03541088001623,1,1,0,ANTONIO CARLOS AROCA,4432185100,MARINGA@PR.SENAC.BR,3,fixa,1,6225,AV. COLOMBO,ZONA 07,87020000,CENTRO,MARINGA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62531,PR,4,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CASCAVEL,750,03541088000490,1,1,0,MICHEL APARECIDO SOARES MACHADO,4533921200,CASCAVEL@PR.SENAC.BR,4,fixa,1,2283,RUA RECIFE,NULL,85810031,CENTRO,CASCAVEL,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62532,PR,5,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE APUCARANA,798,03541088003162,1,1,0,LUCAS SALVALAGGIO DA SILVA,4334202800,APUCARANA@PR.SENAC.BR,5,fixa,1,185,GASTAO VIDIGAL,NULL,86800050,JABOTI,APUCARANA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62533,PR,6,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE FOZ DO IGUACU,757,03541088001895,1,1,0,LUCIO MARCELO CHRESTENZEN,4535216200,FOZDOIGUACU@PR.SENAC.BR,6,fixa,1,160,RUA JOAO ROUVER,NULL,85851300,CENTRO,FOZ DO IGUACU,NULL,3,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62534,PR,7,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE GUARAPUAVA,759,03541088000309,1,1,0,MARTA GAVANSKI HARMATIUKA,4236267500,GUARAPUAVA@PR.SENAC.BR,7,fixa,1,3899,RUA PADRE CHAGAS,C.P. 787,85010020,CENTRO,GUARAPUAVA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62535,PR,8,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PONTA GROSSA,761,03541088001119,1,1,0,MERI TEREZINHA MESSIAS TEIXEIRA,4232286600,PONTAGROSSA@PR.SENAC.BR,8,fixa,1,313,AV. JOAO MANOEL DOS SANTOS RIBAS,NULL,84051410,CENTRO,PONTA GROSSA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62536,PR,9,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PATO BRANCO,765,03541088000570,1,1,0,VANDERLEI PINHEIRO CORREIA,4632723700,PATOBRANCO@PR.SENAC.BR,9,fixa,1,385,AV. TUPI,NULL,85504000,BORTOT,PATO BRANCO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62537,PR,10,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE UMUARAMA,795,03541088001461,1,1,0,TIAGO TEIXEIRA TITERICZ,4436215700,UMUARAMA@PR.SENAC.BR,10,fixa,1,5238,AV. DUQUE DE CAXIAS,NULL,87504040,ARMAZEM,UMUARAMA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62538,PR,11,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CAMPO MOURAO,744,03541088001038,1,1,0,REGINALDO INACIO COELHO,4435185600,CAMPOMOURAO@PR.SENAC.BR,11,fixa,1,1651,RUA SAO JOSAFAT,NULL,87302170,CENTRO,CAMPO MOURAO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62539,PR,12,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PARANAGUA,747,03541088001976,1,1,0,AGNALDO CAMILO MONTEIRO,4134275900,PARANAGUA@PR.SENAC.BR,12,fixa,1,1191,AL. CORONEL ELYSIO PEREIRA,NULL,83206000,BAIRRO ESTRADINHA,PARANAGUA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62540,PR,13,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PARANAVAI,752,03541088000902,1,1,0,MARCOS VINICIOS HOMEM DA CRUZ,4434748400,PARANAVAI@PR.SENAC.BR,13,fixa,1,1240,AV. RIO GRANDE DO NORTE,NULL,87701020,CENTRO,PARANAVAI,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62541,PR,14,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CASTRO,801,03541088001208,1,1,0,ANA MARIA TRAPPEL,4232338650,CASTRO@PR.SENAC.BR,14,fixa,1,273,RUA ALFREDO LUIZ DE MATTOS,NULL,84165030,CENTRO,CASTRO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62542,PR,15,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE TOLEDO,763,03541088000651,1,1,0,SHENIA UEZ,4533788100,TOLEDO@PR.SENAC.BR,15,fixa,1,3332,RUA GUAIRA,NULL,85903220,JARDIM LA SALLE,TOLEDO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62543,PR,16,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE FRANCISCO BELTRAO,796,03541088000228,1,1,0,LENISE CRISTINA FERNANDES,4639056800,FRANCISCOBELTRAO@PR.SENAC.BR,16,fixa,1,2191,AV. JULIO ASSIS CAVALHEIRO,NULL,85601000,CENTRO,FRANCISCO BELTRAO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62544,PR,17,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE IRATI,804,03541088001542,1,1,0,PATRICIA FERRAZ PEDROSO BERMUDES,4234216400,IRATI@PR.SENAC.BR,17,fixa,1,24,AV. VICENTE MACHADO,NULL,84500039,CENTRO,IRATI,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62545,PR,18,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE UNIAO DA VITORIA,12287,03541088002786,1,1,0,ANGELA MARIA NOVAKOWSKI,4235241500,UNIAODAVITORIA@PR.SENAC.BR,18,fixa,1,161,RUA VALENTIN VARACOSKI,NULL,84600110,CENTRO,UNIAO DA VITORIA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62546,PR,19,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE JACAREZINHO,807,03541088000732,1,1,0,ANTENOR DE MATOS PINHEIRO,4335113000,JACAREZINHO@PR.SENAC.BR,19,fixa,1,742,RUA DOIS DE ABRIL,NULL,86400000,CENTRO,JACAREZINHO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62547,PR,21,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE SANTO ANTONIO DA PLATINA,3300,03541088002190,1,1,0,ANTENOR DE MATOS PINHEIRO,4335583550,STOANTONIODAPLATINA@PR.SENAC.BR,21,fixa,1,799,RUA RUI BARBOSA,NULL,86430000,CENTRO,SANTO ANTONIO DA PLATINA,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62548,PR,22,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE IVAIPORA,23768,03541088003243,1,1,0,FABIANO DA SILVA YOITI KANADANI,4334728200,IVAIPORA@PR.SENAC.BR,22,fixa,1,950,AV. APARICIO CARDOSO BITENCOURT,NULL,86870000,JARDIM IMPERIAL,IVAIPORA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62549,PR,28,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PRUDENTOPOLIS,12285,03541088002433,1,1,0,PATRICIA FERRAZ PEDROSO BERMUDES,4234468450,PRUDENTOPOLIS@PR.SENAC.BR,28,fixa,1,777,RUA PREFEITO ANTONIO WITCHEMICHEN,NULL,84400000,CENTRO,PRUDENTOPOLIS,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62550,PR,29,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE SAO MATEUS DO SUL,12286,03541088002514,1,1,0,ANGELA MARIA NOVAKOWSKI,4235201700,SAOMATEUSDOSUL@PR.SENAC.BR,29,fixa,1,1191,RUA LEDY AFONSO RODERJAN,NULL,83900000,CENTRO,SAO MATEUS DO SUL,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62551,PR,30,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CORNELIO PROCOPIO,12282,03541088002271,1,1,0,FABIO LUIS PEREIRA DA SILVA,4335206500,CORNELIOPROCOPIO@PR.SENAC.BR,30,fixa,1,751,AV. MINAS GERAIS,NULL,86300000,CENTRO,CORNELIO PROCOPIO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62552,PR,31,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PALMAS,12284,03541088002603,1,1,0,VANDERLEI PINHEIRO CORREIA,4632638600,PALMAS@PR.SENAC.BR,31,fixa,1,903,RUA DR BERNARDO RIBEIRO VIANNA,NULL,85555000,CENTRO,PALMAS,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62553,PR,32,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CURITIBA PACO DA LIBERDADE,44666,03541088002948,0,1,0,MARCO ANTONIO DE OLIVEIRA BISS,4132194890,CAFEDOPACO@PR.SENAC.BR,32,fixa,1,189,PRACA GENEROSO MARQUES,NULL,80020230,CENTRO,CURITIBA,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62554,PR,34,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE MATINHOS CAIOBA,13895,03541088003081,1,1,0,BRUNO TRUBER DAMIAO,4134528050,CAIOBA@PR.SENAC.BR,34,fixa,1,91,RUA DOUTOR JOSE PINTO REBELO JUNIOR,NULL,83260000,BALNEARIO CAIOBA,MATINHOS,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62556,PR,36,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE MEDIANEIRA,43177,03541088004053,1,1,0,SERGIO CARLOS FIGUEIREDO,4532403650,MEDIANEIRA@PR.SENAC.BR,36,fixa,1,1761,RUA RIACHUELO,NULL,85884000,CENTRO,MEDIANEIRA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62557,PR,37,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE MARECHAL CANDIDO RONDON,32367,03541088003910,1,1,0,FATIMA VIVIANE QUEIROZ LAUER,4532844200,MCR@PR.SENAC.BR,37,fixa,1,5736,RUA SANTA CATARINA,NULL,85960000,VILA GAUCHA,MARECHAL CANDIDO RONDON,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62558,PR,38,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE RIO NEGRO,45675,03541088004304,0,1,0,LUIZ HENRIQUE GRADIZ ALVES,4736413050,RIONEGRO@PR.SENAC.BR,38,fixa,1,100,RUA MARCAL JOSE PEREIRA,NULL,83880000,ESTACAO NOVA,RIO NEGRO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62559,PR,39,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE SAO JOSE DOS PINHAIS,44662,03541088003758,1,1,0,LEILIANE DE AVIZ SKROBOT,4135865350,SAOJOSEDOSPINHAIS@PR.SENAC.BR,39,fixa,1,3028,AV. ROCHA POMBO,LOTE E-969,83010620,CRUZEIRO,SAO JOSE DOS PINHAIS,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62560,PR,42,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE LONDRINA NORTE,44663,03541088003677,1,1,0,AMANDA MARCONI,4335727950,LONDRINANORTE@PR.SENAC.BR,42,fixa,1,100,RUA CEGONHA,NULL,86084635,CONJUNTO HABITACIONAL VIOLIN,LONDRINA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62562,PR,46,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE CURITIBA PORTAO,44544,03541088003324,1,1,0,ANGELA D'AGOSTIN BORGES,4133145850,CURITIBAPORTAO@PR.SENAC.BR,46,fixa,1,215,RUA CALIXTO RAZOLINI,NULL,81070060,PORTAO,CURITIBA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62563,PR,47,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE NOVA LONDRINA,48730,03541088004568,0,1,0,MARCOS VINICIOS HOMEM DA CRUZ,4434328750,NOVALONDRINA@PR.SENAC.BR,47,fixa,1,0,AV. FIORAVANTE JOSE MONTANHER,NULL,87970000,CENTRO,NOVA LONDRINA,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
62564,PR,50,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE PONTA GROSSA ESTACAO SAUDADE,46526,03541088004800,0,1,0,MERI TEREZINHA MESSIAS TEIXEIRA,4232286620,PONTAGROSSA@PR.SENAC.BR,50,fixa,1,77,RUA FERNANDES PINHEIRO,NULL,84010135,CENTRO,PONTA GROSSA,NULL,1,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
65067,SP,29,SENAC LAPA SCIPIÃO,10775,3709814005408,1,1,0,DAFNE CRISTINE ZANONI,1134752200,LAPASCIPIAO@SP.SENAC.BR,29,fixa,1,67,RUA SCIPIÃO,NULL,5047060,LAPA,SÃO PAULO,NULL,2,2022-02-11 05:05:03.280,124,02/2022,"SP  ",1
62566,PR,52,SENAC - UNIDADE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE BELA VISTA DO PARAISO,47816,03541088005025,0,1,0,AMANDA MARCONI,4332428749,BVP@PR.SENAC.BR,52,fixa,1,41,PRACA BRASILIO DE ARAUJO FILHO,NULL,86130000,CENTRO,BELA VISTA DO PARAISO,NULL,2,2022-02-06 05:04:53.663,119,02/2022,"PR  ",1
63155,RJ,70,SENAC - GERENCIA DE PROJETOS CORPORATE,13951,03672347000179,0,6,0,BIANCA GUANABARA DE FIGUEIREDO,2131381084,"GERENCIADEPROJETOS@RJ.SENAC.BR                              ",1,fixa,1,99,RUA MARQUES DE ABRANTES,NULL,22230060,FLAMENGO,RIO DE JANEIRO,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63156,RJ,130,SENAC - COPACABANA,11636,03672347001906,1,1,0,DANIELA MILENE SERRA GOMES DOS SANTOS,2125454833,"COPACABANA@RJ.SENAC.BR                                      ",130,fixa,1,45,RUA POMPEU LOUREIRO,NULL,22061000,COPACABANA,RIO DE JANEIRO,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63157,RJ,160,SENAC - BOTAFOGO,20757,03672347000683,1,1,0,ANDRE LUIS ROSARIO DOS SANTOS,2125363922,"BOTAFOGO@RJ.SENAC.BR                                        ",160,fixa,1,107,RUA BAMBINA,NULL,22251050,BOTAFOGO,RIO DE JANEIRO,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63158,RJ,181,SENAC - BARRA DA TIJUCA,12292,03672347010484,1,1,0,GISELE MARTINS CANTO,2124321600,BARRADATIJUCA@RJ.SENAC.BR,181,fixa,1,3959,AVENIDA DAS AMERICAS,COBERTURA,22631003,BARRA DA TIJUCA,RIO DE JANEIRO,NULL,1,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63159,RJ,190,SENAC - IRAJA,20758,03672347002465,1,1,0,LUIS AUGUSTO PEREIRA DE CARVALHO,2124757044,"IRAJA@RJ.SENAC.BR                                           ",190,fixa,1,173,RUA EMILIANO FELIPE,NULL,21230145,IRAJA,RIO DE JANEIRO,NULL,3,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63161,RJ,310,SENAC - CAMPO GRANDE,11665,03672347000926,1,1,0,JACQUELINE APARECIDA RAMOS PIRES,2124159555,"CAMPOGRANDE@RJ.SENAC.BR                                     ",310,fixa,1,58,RUA BARCELOS DOMINGOS,NULL,23080020,CAMPO GRANDE,RIO DE JANEIRO,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63163,RJ,330,SENAC - CAMPOS,11667,03672347006886,1,1,0,ALINE MOREIRA DE SA,2227396000,"CAMPOS@RJ.SENAC.BR                                          ",330,fixa,1,151,RUA CORA DE ALVARENGA,NULL,28050340,PARQUE LEOPOLDINA,CAMPOS DOS GOYTACAZES,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63164,RJ,339,SENAC - MACAE,11631,03672347007696,1,1,0,ALINE MOREIRA DE SA,2227622367,"MACAE@RJ.SENAC.BR                                           ",339,fixa,1,104,RUA ZACARIAS DE MACEDO,NULL,27943170,VISCONDE DE ARAUJO,MACAE,NULL,3,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63165,RJ,343,SENAC - SANTO ANTONIO DE PADUA,11666,03672347004085,0,1,0,ALINE MOREIRA DE SA,2238510103,"SANTOANTONIODEPADUA@RJ.SENAC.BR                             ",343,fixa,1,243,RUA ANACLETO ALVIM PADILHA,NULL,28470000,CENTRO,SANTO ANTONIO DE PADUA,NULL,3,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63166,RJ,345,SENAC - ITAPERUNA,11674,03672347009206,1,1,0,ALINE MOREIRA DE SA,2238221610,"ITAPERUNA@RJ.SENAC.BR                                       ",345,fixa,1,527,AVENIDA PRESIDENTE DUTRA,NULL,28300000,CIDADE NOVA,ITAPERUNA,NULL,1,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63167,RJ,351,SENAC - MARECHAL FLORIANO,11637,03672347000411,1,1,0,ALMIR DI GIACOMO NAINE,2125182824,"MARECHAL.FLORIANO@RJ.SENAC.BR                               ",351,fixa,1,6,AVENIDA MARECHAL FLORIANO,NULL,20080007,CENTRO,RIO DE JANEIRO,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
63168,RJ,370,SENAC - DUQUE DE CAXIAS,11639,03672347003003,1,1,0,MARCELO LUIZ FONTOLAN,2134430500,"DUQUEDECAXIAS@RJ.SENAC.BR                                   ",370,fixa,1,764,AVENIDA BRIGADEIRO LIMA E SILVA,NULL,25085130,25 DE AGOSTO,DUQUE DE CAXIAS,NULL,2,2022-02-08 05:05:11.217,121,02/2022,"RJ  ",1
